employee_id,week,dept,hourly_rate,hours,ot_hours,rounded_to,long_week_flag,gross
E018,24,Warehouse,39.97,42.0,2.0,6,0,1678.86
E018,25,Warehouse,39.97,44.0,4.0,1,0,1758.81
E018,26,Warehouse,39.97,40.0,0.0,1,0,1598.92
E019,1,Finance,44.5,48.0,8.0,6,0,2136.16
E019,2,Finance,44.5,48.0,8.0,6,0,2136.16
E019,3,Finance,44.5,45.0,5.0,1,0,2002.65
E019,4,Finance,44.5,42.0,2.0,6,0,1869.14
E019,5,Finance,44.5,36.0,0.0,6,0,1602.12
E019,6,Finance,44.5,30.0,0.0,15,0,1335.1
E019,7,Finance,44.5,41.0,1.0,1,0,1824.64
E019,8,Finance,44.5,37.0,0.0,1,0,1646.62
E019,9,Finance,44.5,42.0,2.0,1,0,1869.14
E019,10,Finance,44.5,45.0,5.0,1,0,2002.65
E019,11,Finance,44.5,41.0,1.0,1,0,1824.64
E019,12,Finance,44.5,38.0,0.0,1,0,1691.13
E019,13,Finance,44.5,41.0,1.0,1,0,1824.64
E019,14,Finance,44.5,42.0,2.0,1,0,1869.14
E019,15,Finance,44.5,43.0,3.0,1,0,1913.64
E019,16,Finance,44.5,47.0,7.0,1,0,2091.66
E019,17,Finance,44.5,30.0,0.0,15,0,1335.1
E019,18,Finance,44.5,45.0,5.0,15,0,2002.65
E019,19,Finance,44.5,35.0,0.0,1,0,1557.62
E019,20,Finance,44.5,36.0,0.0,1,0,1602.12
E019,21,Finance,44.5,45.0,5.0,15,0,2002.65
E019,22,Finance,44.5,45.0,5.0,15,0,2002.65
E019,23,Finance,44.5,36.0,0.0,6,0,1602.12
E019,24,Finance,44.5,35.0,0.0,1,0,1557.62
E019,25,Finance,44.5,40.0,0.0,1,0,1780.13
E019,26,Finance,44.5,48.0,8.0,6,0,2136.16
E020,1,Sales,34.51,42.0,2.0,6,0,1449.27
E020,2,Sales,34.51,42.0,2.0,6,0,1449.27
E020,3,Sales,34.51,38.0,0.0,1,0,1311.24
E020,4,Sales,34.51,41.0,1.0,1,0,1414.76
E020,5,Sales,34.51,33.0,0.0,1,0,1138.71
E020,6,Sales,34.51,38.0,0.0,1,0,1311.24
E020,7,Sales,34.51,49.0,9.0,1,0,1690.81
E020,8,Sales,34.51,36.0,0.0,6,0,1242.23
E020,9,Sales,34.51,44.0,4.0,1,0,1518.28
E020,10,Sales,34.51,42.0,2.0,6,0,1449.27
E020,11,Sales,34.51,39.0,0.0,1,0,1345.75
E020,12,Sales,34.51,48.0,8.0,6,0,1656.31
E020,13,Sales,34.51,30.0,0.0,15,0,1035.19
E020,14,Sales,34.51,37.0,0.0,1,0,1276.74
E020,15,Sales,34.51,37.0,0.0,1,0,1276.74
E020,16,Sales,34.51,30.0,0.0,6,0,1035.19
E020,17,Sales,34.51,46.0,6.0,1,0,1587.3
E020,18,Sales,34.51,42.0,2.0,6,0,1449.27
E020,19,Sales,34.51,36.0,0.0,6,0,1242.23
E020,20,Sales,34.51,37.0,0.0,1,0,1276.74
E020,21,Sales,34.51,45.0,5.0,1,0,1552.79
E020,22,Sales,34.51,38.0,0.0,1,0,1311.24
E020,23,Sales,34.51,42.0,2.0,6,0,1449.27
E020,24,Sales,34.51,41.0,1.0,1,0,1414.76
E020,25,Sales,34.51,43.0,3.0,1,0,1483.78
E020,26,Sales,34.51,41.0,1.0,1,0,1414.76
E021,1,Sales,28.21,50.0,10.0,1,0,1410.39
E021,2,Sales,28.21,46.0,6.0,1,0,1297.56
E021,3,Sales,28.21,38.0,0.0,1,0,1071.89
E021,4,Sales,28.21,48.0,8.0,1,0,1353.97
E021,5,Sales,28.21,51.0,11.0,1,1,1438.6
E021,6,Sales,28.21,30.0,0.0,6,0,846.23
E021,7,Sales,28.21,42.0,2.0,6,0,1184.73
E021,8,Sales,28.21,42.0,2.0,6,0,1184.73
E021,9,Sales,28.21,36.0,0.0,1,0,1015.48
E021,10,Sales,28.21,42.0,2.0,6,0,1184.73
E021,11,Sales,28.21,45.0,5.0,15,0,1269.35
E021,12,Sales,28.21,45.0,5.0,15,0,1269.35
E021,13,Sales,28.21,54.0,14.0,6,1,1523.22
E021,14,Sales,28.21,33.0,0.0,1,0,930.86
E021,15,Sales,28.21,40.0,0.0,1,0,1128.31
E021,16,Sales,28.21,36.0,0.0,6,0,1015.48
E021,17,Sales,28.21,45.0,5.0,15,0,1269.35
E021,18,Sales,28.21,36.0,0.0,6,0,1015.48
E021,19,Sales,28.21,42.0,2.0,6,0,1184.73
E021,20,Sales,28.21,44.0,4.0,1,0,1241.14
E021,21,Sales,28.21,36.0,0.0,6,0,1015.48
E021,22,Sales,28.21,44.0,4.0,1,0,1241.14
E021,23,Sales,28.21,47.0,7.0,1,0,1325.76
E021,24,Sales,28.21,45.0,5.0,15,0,1269.35
E021,25,Sales,28.21,43.0,3.0,1,0,1212.93
E021,26,Sales,28.21,36.0,0.0,6,0,1015.48
E022,1,Sales,20.67,36.0,0.0,6,0,744.03
E022,2,Sales,20.67,45.0,5.0,1,0,930.04
E022,3,Sales,20.67,36.0,0.0,6,0,744.03
E022,4,Sales,20.67,48.0,8.0,6,0,992.04
E022,5,Sales,20.67,42.0,2.0,6,0,868.03
E022,6,Sales,20.67,42.0,2.0,6,0,868.03
E022,7,Sales,20.67,36.0,0.0,6,0,744.03
E022,8,Sales,20.67,46.0,6.0,1,0,950.7
E022,9,Sales,20.67,42.0,2.0,6,0,868.03
E022,10,Sales,20.67,35.0,0.0,1,0,723.36
E022,11,Sales,20.67,42.0,2.0,1,0,868.03
E022,12,Sales,20.67,34.0,0.0,1,0,702.69
E022,13,Sales,20.67,36.0,0.0,6,0,744.03
E022,14,Sales,20.67,42.0,2.0,6,0,868.03
E022,15,Sales,20.67,32.0,0.0,1,0,661.36
E022,16,Sales,20.67,45.0,5.0,15,0,930.04
E022,17,Sales,20.67,30.0,0.0,6,0,620.02
E022,18,Sales,20.67,36.0,0.0,6,0,744.03
E022,19,Sales,20.67,38.0,0.0,1,0,785.36
E022,20,Sales,20.67,42.0,2.0,6,0,868.03
E022,21,Sales,20.67,48.0,8.0,1,0,992.04
E022,22,Sales,20.67,30.0,0.0,15,0,620.02
E022,23,Sales,20.67,41.0,1.0,1,0,847.37
E022,24,Sales,20.67,42.0,2.0,6,0,868.03
E022,25,Sales,20.67,42.0,2.0,6,0,868.03
E022,26,Sales,20.67,30.0,0.0,15,0,620.02
E023,1,Warehouse,35.56,36.0,0.0,6,0,1280.18
E023,2,Warehouse,35.56,39.0,0.0,1,0,1386.86
E023,3,Warehouse,35.56,36.0,0.0,1,0,1280.18
E023,4,Warehouse,35.56,45.0,5.0,1,0,1600.22
E023,5,Warehouse,35.56,44.0,4.0,1,0,1564.66
E023,6,Warehouse,35.56,49.0,9.0,1,0,1742.46
E023,7,Warehouse,35.56,45.0,5.0,15,0,1600.22
E023,8,Warehouse,35.56,46.0,6.0,1,0,1635.78
E023,9,Warehouse,35.56,37.0,0.0,1,0,1315.74
E023,10,Warehouse,35.56,42.0,2.0,6,0,1493.54
E023,11,Warehouse,35.56,30.0,0.0,6,0,1066.81
E023,12,Warehouse,35.56,35.0,0.0,1,0,1244.61
E023,13,Warehouse,35.56,42.0,2.0,6,0,1493.54
E023,14,Warehouse,35.56,39.0,0.0,1,0,1386.86
E023,15,Warehouse,35.56,38.0,0.0,1,0,1351.3
E023,16,Warehouse,35.56,42.0,2.0,6,0,1493.54
E023,17,Warehouse,35.56,45.0,5.0,15,0,1600.22
E023,18,Warehouse,35.56,36.0,0.0,6,0,1280.18
E023,19,Warehouse,35.56,42.0,2.0,6,0,1493.54
E023,20,Warehouse,35.56,30.0,0.0,15,0,1066.81
E023,21,Warehouse,35.56,42.0,2.0,1,0,1493.54
E023,22,Warehouse,35.56,30.0,0.0,15,0,1066.81
E023,23,Warehouse,35.56,42.0,2.0,6,0,1493.54
E023,24,Warehouse,35.56,40.0,0.0,1,0,1422.42
E023,25,Warehouse,35.56,30.0,0.0,6,0,1066.81
E023,26,Warehouse,35.56,42.0,2.0,6,0,1493.54
E024,1,Operations,38.86,45.0,5.0,15,0,1748.77
E024,2,Operations,38.86,37.0,0.0,1,0,1437.88
E024,3,Operations,38.86,45.0,5.0,15,0,1748.77
E024,4,Operations,38.86,42.0,2.0,6,0,1632.19
E024,5,Operations,38.86,45.0,5.0,15,0,1748.77
E024,6,Operations,38.86,34.0,0.0,1,0,1321.3
E024,7,Operations,38.86,36.0,0.0,6,0,1399.02
E024,8,Operations,38.86,36.0,0.0,6,0,1399.02
E024,9,Operations,38.86,36.0,0.0,6,0,1399.02
E024,10,Operations,38.86,38.0,0.0,1,0,1476.74
E024,11,Operations,38.86,37.0,0.0,1,0,1437.88
E024,12,Operations,38.86,45.0,5.0,15,0,1748.77
E024,13,Operations,38.86,42.0,2.0,6,0,1632.19
E024,14,Operations,38.86,40.0,0.0,1,0,1554.47
E024,15,Operations,38.86,33.0,0.0,1,0,1282.43
E024,16,Operations,38.86,48.0,8.0,6,0,1865.36
E024,17,Operations,38.86,49.0,9.0,1,0,1904.22
E024,18,Operations,38.86,45.0,5.0,1,0,1748.77
E024,19,Operations,38.86,36.0,0.0,6,0,1399.02
E024,20,Operations,38.86,36.0,0.0,6,0,1399.02
E024,21,Operations,38.86,45.0,5.0,15,0,1748.77
E024,22,Operations,38.86,36.0,0.0,6,0,1399.02
E024,23,Operations,38.86,43.0,3.0,1,0,1671.05
E024,24,Operations,38.86,42.0,2.0,1,0,1632.19
E024,25,Operations,38.86,45.0,5.0,15,0,1748.77
E024,26,Operations,38.86,35.0,0.0,1,0,1360.16
E025,1,HR,22.7,36.0,0.0,6,0,817.1
E025,2,HR,22.7,48.0,8.0,1,0,1089.47
E025,3,HR,22.7,43.0,3.0,1,0,975.98
E025,4,HR,22.7,36.0,0.0,6,0,817.1
E025,5,HR,22.7,45.0,5.0,15,0,1021.38
E025,6,HR,22.7,39.0,0.0,1,0,885.19
E025,7,HR,22.7,31.0,0.0,1,0,703.62
E025,8,HR,22.7,42.0,2.0,6,0,953.29
E025,9,HR,22.7,48.0,8.0,6,0,1089.47
E025,10,HR,22.7,37.0,0.0,1,0,839.8
E025,11,HR,22.7,33.0,0.0,1,0,749.01
E025,12,HR,22.7,33.0,0.0,1,0,749.01
E025,13,HR,22.7,36.0,0.0,6,0,817.1
E025,14,HR,22.7,37.0,0.0,1,0,839.8
E025,15,HR,22.7,45.0,5.0,15,0,1021.38
E025,16,HR,22.7,49.0,9.0,1,0,1112.17
E025,17,HR,22.7,45.0,5.0,1,0,1021.38
E025,18,HR,22.7,36.0,0.0,6,0,817.1
E025,19,HR,22.7,44.0,4.0,1,0,998.68
E025,20,HR,22.7,42.0,2.0,6,0,953.29
E025,21,HR,22.7,37.0,0.0,1,0,839.8
E025,22,HR,22.7,30.0,0.0,15,0,680.92
E025,23,HR,22.7,41.0,1.0,1,0,930.59
E025,24,HR,22.7,36.0,0.0,6,0,817.1
E025,25,HR,22.7,45.0,5.0,15,0,1021.38
E025,26,HR,22.7,45.0,5.0,15,0,1021.38
E026,1,Operations,36.43,36.0,0.0,6,0,1311.44
E026,2,Operations,36.43,36.0,0.0,1,0,1311.44
E026,3,Operations,36.43,36.0,0.0,6,0,1311.44
E026,4,Operations,36.43,41.0,1.0,1,0,1493.58
E026,5,Operations,36.43,33.0,0.0,1,0,1202.15
E026,6,Operations,36.43,45.0,5.0,1,0,1639.3
E026,7,Operations,36.43,30.0,0.0,1,0,1092.87
E026,8,Operations,36.43,36.0,0.0,1,0,1311.44
E026,9,Operations,36.43,42.0,2.0,1,0,1530.01
E026,10,Operations,36.43,36.0,0.0,1,0,1311.44
E026,11,Operations,36.43,39.0,0.0,1,0,1420.72
E026,12,Operations,36.43,37.0,0.0,1,0,1347.87
E026,13,Operations,36.43,40.0,0.0,1,0,1457.15
E026,14,Operations,36.43,37.0,0.0,1,0,1347.87
E026,15,Operations,36.43,46.0,6.0,1,0,1675.73
E026,16,Operations,36.43,40.0,0.0,1,0,1457.15
E026,17,Operations,36.43,45.0,5.0,15,0,1639.3
E026,18,Operations,36.43,48.0,8.0,6,0,1748.58
E026,19,Operations,36.43,40.0,0.0,1,0,1457.15
E026,20,Operations,36.43,35.0,0.0,1,0,1275.01
E026,21,Operations,36.43,42.0,2.0,6,0,1530.01
E026,22,Operations,36.43,27.0,0.0,1,0,983.58
E026,23,Operations,36.43,38.0,0.0,1,0,1384.3
E026,24,Operations,36.43,36.0,0.0,6,0,1311.44
E026,25,Operations,36.43,34.0,0.0,1,0,1238.58
E026,26,Operations,36.43,45.0,5.0,15,0,1639.3
E027,1,Operations,41.77,39.0,0.0,1,0,1629.2
E027,2,Operations,41.77,47.0,7.0,1,0,1963.39
E027,3,Operations,41.77,45.0,5.0,15,0,1879.84
E027,4,Operations,41.77,37.0,0.0,1,0,1545.65
E027,5,Operations,41.77,36.0,0.0,6,0,1503.87
E027,6,Operations,41.77,42.0,2.0,6,0,1754.52
E027,7,Operations,41.77,39.0,0.0,1,0,1629.2
E027,8,Operations,41.77,45.0,5.0,15,0,1879.84
E027,9,Operations,41.77,30.0,0.0,15,0,1253.23
E027,10,Operations,41.77,30.0,0.0,15,0,1253.23
E027,11,Operations,41.77,48.0,8.0,1,0,2005.16
E027,12,Operations,41.77,39.0,0.0,1,0,1629.2
E027,13,Operations,41.77,36.0,0.0,6,0,1503.87
E027,14,Operations,41.77,40.0,0.0,1,0,1670.97
E027,15,Operations,41.77,37.0,0.0,1,0,1545.65
E027,16,Operations,41.77,30.0,0.0,1,0,1253.23
E027,17,Operations,41.77,45.0,5.0,1,0,1879.84
E027,18,Operations,41.77,30.0,0.0,15,0,1253.23
E027,19,Operations,41.77,45.0,5.0,15,0,1879.84
E027,20,Operations,41.77,38.0,0.0,1,0,1587.42
E027,21,Operations,41.77,38.0,0.0,1,0,1587.42
E027,22,Operations,41.77,42.0,2.0,6,0,1754.52
E027,23,Operations,41.77,36.0,0.0,6,0,1503.87
E027,24,Operations,41.77,45.0,5.0,15,0,1879.84
E027,25,Operations,41.77,39.0,0.0,1,0,1629.2
E027,26,Operations,41.77,36.0,0.0,6,0,1503.87
E028,1,Operations,28.72,42.0,2.0,6,0,1206.42
E028,2,Operations,28.72,41.0,1.0,1,0,1177.7
E028,3,Operations,28.72,45.0,5.0,15,0,1292.6
E028,4,Operations,28.72,33.0,0.0,1,0,947.9
E028,5,Operations,28.72,46.0,6.0,1,0,1321.32
E028,6,Operations,28.72,48.0,8.0,6,0,1378.77
E028,7,Operations,28.72,39.0,0.0,1,0,1120.25
E028,8,Operations,28.72,45.0,5.0,15,0,1292.6
E028,9,Operations,28.72,36.0,0.0,6,0,1034.08
E028,10,Operations,28.72,35.0,0.0,1,0,1005.35
E028,11,Operations,28.72,40.0,0.0,1,0,1148.97
E028,12,Operations,28.72,36.0,0.0,6,0,1034.08
E028,13,Operations,28.72,34.0,0.0,1,0,976.63
E028,14,Operations,28.72,41.0,1.0,1,0,1177.7
E028,15,Operations,28.72,45.0,5.0,15,0,1292.6
E028,16,Operations,28.72,39.0,0.0,1,0,1120.25
E028,17,Operations,28.72,42.0,2.0,6,0,1206.42
E028,18,Operations,28.72,36.0,0.0,6,0,1034.08
E028,19,Operations,28.72,30.0,0.0,6,0,861.73
E028,20,Operations,28.72,45.0,5.0,15,0,1292.6
E028,21,Operations,28.72,45.0,5.0,15,0,1292.6
E028,22,Operations,28.72,51.0,11.0,1,1,1464.94
E028,23,Operations,28.72,45.0,5.0,15,0,1292.6
E028,24,Operations,28.72,44.0,4.0,1,0,1263.87
E028,25,Operations,28.72,42.0,2.0,6,0,1206.42
E028,26,Operations,28.72,50.0,10.0,1,0,1436.22
E029,1,HR,28.52,36.0,0.0,6,0,1026.71
E029,2,HR,28.52,45.0,5.0,15,0,1283.39
E029,3,HR,28.52,41.0,1.0,1,0,1169.31
E029,4,HR,28.52,37.0,0.0,1,0,1055.23
E029,5,HR,28.52,42.0,2.0,6,0,1197.83
E029,6,HR,28.52,42.0,2.0,1,0,1197.83
E029,7,HR,28.52,36.0,0.0,6,0,1026.71
E029,8,HR,28.52,30.0,0.0,15,0,855.59
E029,9,HR,28.52,43.0,3.0,1,0,1226.35
E029,10,HR,28.52,33.0,0.0,1,0,941.15
E029,11,HR,28.52,30.0,0.0,15,0,855.59
E029,12,HR,28.52,45.0,5.0,15,0,1283.39
E029,13,HR,28.52,37.0,0.0,1,0,1055.23
E029,14,HR,28.52,43.0,3.0,1,0,1226.35
E029,15,HR,28.52,42.0,2.0,6,0,1197.83
E029,16,HR,28.52,37.0,0.0,1,0,1055.23
E029,17,HR,28.52,36.0,0.0,1,0,1026.71
E029,18,HR,28.52,45.0,5.0,15,0,1283.39
E029,19,HR,28.52,30.0,0.0,15,0,855.59
E029,20,HR,28.52,42.0,2.0,6,0,1197.83
E029,21,HR,28.52,48.0,8.0,6,0,1368.95
E029,22,HR,28.52,36.0,0.0,6,0,1026.71
E029,23,HR,28.52,51.0,11.0,1,1,1454.51
E029,24,HR,28.52,41.0,1.0,1,0,1169.31
E029,25,HR,28.52,48.0,8.0,1,0,1368.95
E029,26,HR,28.52,45.0,5.0,15,0,1283.39
E030,1,Sales,39.03,40.0,0.0,1,0,1561.31
E030,2,Sales,39.03,32.0,0.0,1,0,1249.05
E030,3,Sales,39.03,42.0,2.0,6,0,1639.38
E030,4,Sales,39.03,42.0,2.0,6,0,1639.38
E030,5,Sales,39.03,41.0,1.0,1,0,1600.35
E030,6,Sales,39.03,30.0,0.0,15,0,1170.99
E030,7,Sales,39.03,33.0,0.0,1,0,1288.08
E030,8,Sales,39.03,36.0,0.0,6,0,1405.18
E030,9,Sales,39.03,43.0,3.0,1,0,1678.41
E030,10,Sales,39.03,30.0,0.0,6,0,1170.99
E030,11,Sales,39.03,43.0,3.0,1,0,1678.41
E030,12,Sales,39.03,38.0,0.0,1,0,1483.25
E030,13,Sales,39.03,42.0,2.0,1,0,1639.38
E030,14,Sales,39.03,30.0,0.0,15,0,1170.99
E030,15,Sales,39.03,42.0,2.0,6,0,1639.38
E030,16,Sales,39.03,48.0,8.0,6,0,1873.58
E030,17,Sales,39.03,39.0,0.0,1,0,1522.28
E030,18,Sales,39.03,45.0,5.0,15,0,1756.48
E030,19,Sales,39.03,38.0,0.0,1,0,1483.25
E030,20,Sales,39.03,45.0,5.0,15,0,1756.48
E030,21,Sales,39.03,36.0,0.0,6,0,1405.18
E030,22,Sales,39.03,36.0,0.0,6,0,1405.18
E030,23,Sales,39.03,39.0,0.0,1,0,1522.28
E030,24,Sales,39.03,45.0,5.0,15,0,1756.48
E030,25,Sales,39.03,33.0,0.0,1,0,1288.08
E030,26,Sales,39.03,37.0,0.0,1,0,1444.22
E031,1,Finance,31.19,38.0,0.0,1,0,1185.38
E031,2,Finance,31.19,45.0,5.0,15,0,1403.74
E031,3,Finance,31.19,42.0,2.0,6,0,1310.16
E031,4,Finance,31.19,45.0,5.0,15,0,1403.74
E031,5,Finance,31.19,45.0,5.0,1,0,1403.74
E031,6,Finance,31.19,45.0,5.0,15,0,1403.74
E031,7,Finance,31.19,45.0,5.0,15,0,1403.74
E031,8,Finance,31.19,42.0,2.0,6,0,1310.16
E031,9,Finance,31.19,48.0,8.0,6,0,1497.32
E031,10,Finance,31.19,36.0,0.0,1,0,1122.99
E031,11,Finance,31.19,42.0,2.0,1,0,1310.16
E031,12,Finance,31.19,30.0,0.0,1,0,935.83
E031,13,Finance,31.19,45.0,5.0,15,0,1403.74
E031,14,Finance,31.19,30.0,0.0,15,0,935.83
E031,15,Finance,31.19,45.0,5.0,15,0,1403.74
E031,16,Finance,31.19,40.0,0.0,1,0,1247.77
E031,17,Finance,31.19,36.0,0.0,6,0,1122.99
E031,18,Finance,31.19,48.0,8.0,1,0,1497.32
E031,19,Finance,31.19,48.0,8.0,6,0,1497.32
E031,20,Finance,31.19,42.0,2.0,1,0,1310.16
E031,21,Finance,31.19,48.0,8.0,6,0,1497.32
E031,22,Finance,31.19,36.0,0.0,6,0,1122.99
E031,23,Finance,31.19,38.0,0.0,1,0,1185.38
E031,24,Finance,31.19,42.0,2.0,6,0,1310.16
E031,25,Finance,31.19,35.0,0.0,1,0,1091.8
E031,26,Finance,31.19,42.0,2.0,6,0,1310.16
E032,1,HR,38.33,45.0,5.0,15,0,1724.91
E032,2,HR,38.33,36.0,0.0,1,0,1379.93
E032,3,HR,38.33,36.0,0.0,6,0,1379.93
E032,4,HR,38.33,32.0,0.0,1,0,1226.6
E032,5,HR,38.33,36.0,0.0,6,0,1379.93
E032,6,HR,38.33,30.0,0.0,15,0,1149.94
E032,7,HR,38.33,42.0,2.0,6,0,1609.92
E032,8,HR,38.33,30.0,0.0,15,0,1149.94
E032,9,HR,38.33,36.0,0.0,6,0,1379.93
E032,10,HR,38.33,30.0,0.0,6,0,1149.94
E032,11,HR,38.33,35.0,0.0,1,0,1341.6
E032,12,HR,38.33,30.0,0.0,6,0,1149.94
E032,13,HR,38.33,45.0,5.0,1,0,1724.91
E032,14,HR,38.33,30.0,0.0,15,0,1149.94
E032,15,HR,38.33,45.0,5.0,15,0,1724.91
E032,16,HR,38.33,36.0,0.0,6,0,1379.93
E032,17,HR,38.33,41.0,1.0,1,0,1571.59
E032,18,HR,38.33,40.0,0.0,1,0,1533.26
E032,19,HR,38.33,30.0,0.0,15,0,1149.94
E032,20,HR,38.33,36.0,0.0,6,0,1379.93
E032,21,HR,38.33,47.0,7.0,1,0,1801.58
E032,22,HR,38.33,45.0,5.0,15,0,1724.91
E032,23,HR,38.33,42.0,2.0,6,0,1609.92
E032,24,HR,38.33,45.0,5.0,1,0,1724.91
E032,25,HR,38.33,31.0,0.0,1,0,1188.27
E032,26,HR,38.33,36.0,0.0,6,0,1379.93
E033,1,Warehouse,27.3,45.0,5.0,15,0,1228.56
E033,2,Warehouse,27.3,30.0,0.0,15,0,819.04
E033,3,Warehouse,27.3,45.0,5.0,1,0,1228.56
E033,4,Warehouse,27.3,44.0,4.0,1,0,1201.25
E033,5,Warehouse,27.3,42.0,2.0,6,0,1146.65
E033,6,Warehouse,27.3,45.0,5.0,15,0,1228.56
E033,7,Warehouse,27.3,43.0,3.0,1,0,1173.95
E033,8,Warehouse,27.3,42.0,2.0,6,0,1146.65
E033,9,Warehouse,27.3,42.0,2.0,6,0,1146.65
E033,10,Warehouse,27.3,45.0,5.0,1,0,1228.56
E033,11,Warehouse,27.3,30.0,0.0,15,0,819.04
E033,12,Warehouse,27.3,45.0,5.0,15,0,1228.56
E033,13,Warehouse,27.3,29.0,0.0,1,0,791.74
E033,14,Warehouse,27.3,30.0,0.0,15,0,819.04
E033,15,Warehouse,27.3,39.0,0.0,1,0,1064.75
E033,16,Warehouse,27.3,39.0,0.0,1,0,1064.75
E033,17,Warehouse,27.3,33.0,0.0,1,0,900.94
E033,18,Warehouse,27.3,37.0,0.0,1,0,1010.15
E033,19,Warehouse,27.3,30.0,0.0,15,0,819.04
E033,20,Warehouse,27.3,30.0,0.0,6,0,819.04
E033,21,Warehouse,27.3,41.0,1.0,1,0,1119.35
E033,22,Warehouse,27.3,40.0,0.0,1,0,1092.05
E033,23,Warehouse,27.3,36.0,0.0,1,0,982.84
E033,24,Warehouse,27.3,45.0,5.0,15,0,1228.56
E033,25,Warehouse,27.3,30.0,0.0,6,0,819.04
E033,26,Warehouse,27.3,40.0,0.0,1,0,1092.05
E034,1,Sales,39.6,42.0,2.0,6,0,1663.01
E034,2,Sales,39.6,36.0,0.0,6,0,1425.44
E034,3,Sales,39.6,42.0,2.0,6,0,1663.01
E034,4,Sales,39.6,42.0,2.0,6,0,1663.01
E034,5,Sales,39.6,42.0,2.0,6,0,1663.01
E034,6,Sales,39.6,42.0,2.0,6,0,1663.01
E034,7,Sales,39.6,36.0,0.0,6,0,1425.44
E034,8,Sales,39.6,33.0,0.0,1,0,1306.65
E034,9,Sales,39.6,36.0,0.0,6,0,1425.44
E034,10,Sales,39.6,45.0,5.0,15,0,1781.8
E034,11,Sales,39.6,45.0,5.0,15,0,1781.8
E034,12,Sales,39.6,30.0,0.0,15,0,1187.86
E034,13,Sales,39.6,42.0,2.0,6,0,1663.01
E034,14,Sales,39.6,45.0,5.0,15,0,1781.8
E034,15,Sales,39.6,42.0,2.0,6,0,1663.01
E034,16,Sales,39.6,45.0,5.0,15,0,1781.8
E034,17,Sales,39.6,36.0,0.0,1,0,1425.44
E034,18,Sales,39.6,48.0,8.0,6,0,1900.58
E034,19,Sales,39.6,36.0,0.0,6,0,1425.44
E034,20,Sales,39.6,40.0,0.0,1,0,1583.82
E034,21,Sales,39.6,46.0,6.0,1,0,1821.39
E034,22,Sales,39.6,36.0,0.0,6,0,1425.44
E034,23,Sales,39.6,36.0,0.0,6,0,1425.44
E034,24,Sales,39.6,36.0,0.0,6,0,1425.44
E034,25,Sales,39.6,33.0,0.0,1,0,1306.65
E034,26,Sales,39.6,36.0,0.0,1,0,1425.44
E035,1,Sales,18.28,45.0,5.0,15,0,822.56
E035,2,Sales,18.28,42.0,2.0,6,0,767.72
E035,3,Sales,18.28,37.0,0.0,1,0,676.33
E035,4,Sales,18.28,40.0,0.0,1,0,731.16
E035,5,Sales,18.28,45.0,5.0,15,0,822.56
E035,6,Sales,18.28,36.0,0.0,6,0,658.05
E035,7,Sales,18.28,48.0,8.0,6,0,877.4
E035,8,Sales,18.28,45.0,5.0,15,0,822.56
E035,9,Sales,18.28,48.0,8.0,6,0,877.4
E035,10,Sales,18.28,45.0,5.0,1,0,822.56
E035,11,Sales,18.28,41.0,1.0,1,0,749.44
E035,12,Sales,18.28,36.0,0.0,6,0,658.05
E035,13,Sales,18.28,44.0,4.0,1,0,804.28
E035,14,Sales,18.28,48.0,8.0,6,0,877.4
E035,15,Sales,18.28,38.0,0.0,1,0,694.61
E035,16,Sales,18.28,45.0,5.0,15,0,822.56
E035,17,Sales,18.28,45.0,5.0,15,0,822.56
E035,18,Sales,18.28,43.0,3.0,1,0,786.0
E035,19,Sales,18.28,45.0,5.0,1,0,822.56
E035,20,Sales,18.28,43.0,3.0,1,0,786.0
E035,21,Sales,18.28,47.0,7.0,1,0,859.12
E035,22,Sales,18.28,34.0,0.0,1,0,621.49
E035,23,Sales,18.28,38.0,0.0,1,0,694.61
E035,24,Sales,18.28,46.0,6.0,1,0,840.84
E035,25,Sales,18.28,41.0,1.0,1,0,749.44
E035,26,Sales,18.28,42.0,2.0,6,0,767.72
E036,1,Sales,41.63,42.0,2.0,6,0,1748.3
E036,2,Sales,41.63,40.0,0.0,1,0,1665.04
E036,3,Sales,41.63,30.0,0.0,15,0,1248.78
E036,4,Sales,41.63,42.0,2.0,6,0,1748.3
E036,5,Sales,41.63,45.0,5.0,15,0,1873.17
E036,6,Sales,41.63,36.0,0.0,6,0,1498.54
E036,7,Sales,41.63,24.0,0.0,6,0,999.03
E036,8,Sales,41.63,42.0,2.0,6,0,1748.3
E036,9,Sales,41.63,36.0,0.0,1,0,1498.54
E036,10,Sales,41.63,41.0,1.0,1,0,1706.67
E036,11,Sales,41.63,32.0,0.0,1,0,1332.03
E036,12,Sales,41.63,30.0,0.0,15,0,1248.78
E036,13,Sales,41.63,36.0,0.0,6,0,1498.54
E036,14,Sales,41.63,38.0,0.0,1,0,1581.79
E036,15,Sales,41.63,45.0,5.0,15,0,1873.17
E036,16,Sales,41.63,48.0,8.0,6,0,1998.05
E036,17,Sales,41.63,41.0,1.0,1,0,1706.67
E036,18,Sales,41.63,34.0,0.0,1,0,1415.29
E036,19,Sales,41.63,33.0,0.0,1,0,1373.66
E036,20,Sales,41.63,30.0,0.0,6,0,1248.78
E036,21,Sales,41.63,38.0,0.0,1,0,1581.79
E036,22,Sales,41.63,39.0,0.0,1,0,1623.42
