income,utilization,age,default
22601.605771828494,0.8206849027060883,53,0
23162.987875897506,0.7043854656962667,35,0
32093.042332760488,0.6915375784430967,28,0
16620.260894627092,0.18165558687934702,29,1
14271.283745720199,0.21840632337356636,47,0
29975.705168250588,0.7980424768951229,51,0
58622.62347135202,0.5117986348905231,42,0
46375.526476313054,0.44947409056054954,43,0
81675.56691832519,0.07901630761789691,33,0
28940.914196996524,0.17162592141226263,53,0
39818.032243351736,0.18833690318963325,28,0
58716.3440632899,0.3221727226562404,37,0
60811.86468482503,0.05516217064389861,21,0
24797.283730330702,0.05843177684016165,50,0
37206.32734662563,0.8665459797750696,49,0
37812.52653774733,0.5136817127474707,31,0
25515.22916592613,0.8128179060027715,55,0
32708.529119901104,0.7494203154365647,54,0
27793.142581699234,0.19236226944751356,21,0
23059.820208667195,0.3508351517892505,31,0
37535.83310767522,0.6454451424971498,58,0
29925.474893618808,0.7723136333784727,59,0
55149.879246074925,0.13574545071551314,64,0
43586.047742931645,0.698853129950849,36,0
41228.73491476805,0.2386831356350929,27,1
40369.21226773617,0.34682585136924615,58,0
25677.30312034095,0.22564319072890549,44,0
47256.743748009,0.5922184460191957,65,0
103992.06616023595,0.3093442867254207,31,0
22297.191699669045,0.02096733744367152,26,0
38124.59893768105,0.010219730740648303,43,0
75029.80598424995,0.4915283612434558,66,0
78950.07884125787,0.5144158869049902,48,0
51364.41251818526,0.041088233184987666,37,0
101823.46757282158,0.010128264959063715,57,0
32687.756698151083,0.2676643881058921,62,1
25433.68273252172,0.2978181498534227,54,0
62838.77301997575,0.7243326161687803,46,1
47422.99055667381,0.3269924759027202,73,0
38418.21629493901,0.4542741007869999,64,0
19245.290711791386,0.9503692131863958,69,0
48168.554165458714,0.5853470703134648,65,0
62758.66752299884,0.9752032129471803,46,0
16207.77679348723,0.5267007774592145,21,0
52218.20565772228,0.6537619997384946,68,0
34160.54792589932,0.4157967793462176,35,0
55804.11339499367,0.24835182148079482,41,0
54264.28250890117,0.6305352109658409,44,0
22254.126889085244,0.12455444092735712,34,0
65058.558656715904,0.47828631695636836,61,0
26679.337775058335,0.6989303999376402,42,0
47399.657367693064,0.15327824973391657,43,0
34779.43399910619,0.33899971269821716,34,0
48557.28959128929,0.505617181020982,50,0
33446.53119815627,0.5191028700063027,72,0
19761.671643827314,0.38727402983987846,51,0
25052.423078099004,0.3393901741350256,68,0
59967.869171525424,0.2708600553672541,57,0
20401.71304703446,0.06458405266724887,25,0
16458.80555149478,0.11630512073197474,49,0
26358.153039760193,0.7153654423485954,62,0
32888.10279905249,0.24622770351547285,41,0
102769.75638566686,0.6468521588937611,60,0
19165.640849984058,0.44009253659639047,35,0
24115.14152632168,0.12394340453919483,72,0
46409.451117267236,0.5765886587995964,45,0
51558.07849865162,0.13812142415863804,36,0
24249.298419767743,0.2811409364973161,57,0
42350.504146732615,0.37798172579463174,42,0
47708.56889006379,0.4307677990755744,32,0
27643.822469986968,0.34917016725881167,60,0
25367.85174036485,0.4391840439024376,67,1
47146.3941950939,0.7322246822327587,54,0
25191.09690840058,0.644645857926384,66,0
20556.134984285432,0.6501456617051249,60,0
24312.935155216965,0.27578044740722196,49,0
30287.516259967066,0.845699376781025,22,1
44806.490146312586,0.6429438701258758,49,0
37712.88992863358,0.9005644194716563,28,0
42898.60871910733,0.0829855579701908,28,1
100976.66517895713,0.6123325730014242,21,0
91236.74225456295,0.261527300427984,47,0
34779.229577841616,0.5620919752408388,24,1
38769.28327832672,0.8044105592894111,40,0
64076.520457354265,0.5984969660357903,28,0
20379.7084531184,0.7913531810982017,55,1
44864.76798961413,0.24466863259039018,49,0
93272.4851174105,0.2990858772072075,48,0
40110.64399014213,0.5947391346806776,64,0
19563.327159686964,0.5287700251837053,46,0
15527.694035160202,0.6972082616290487,42,0
20890.116275590943,0.8420990296326806,32,0
36615.59973413763,0.8645457403653356,53,0
24750.800154478493,0.5673001238841822,66,0
26622.85808534997,0.9380679743575758,65,0
24043.80705383871,0.10910882394404764,72,0
26989.754937662743,0.12776388764086677,56,0
47277.03980016075,0.14415772990049303,36,0
18070.758027677693,0.7835958509041729,51,0
20226.914723155765,0.7527862286069932,35,0
27169.227979895437,0.8280416861898052,35,0
38338.7524768844,0.620308621912083,70,0
51592.55125262125,0.41244340122916023,36,0
24073.633495177277,0.8956631583091896,44,0
22216.897442584916,0.9063156807523757,29,0
39076.2887121272,0.07514790658108783,22,0
39082.94783137288,0.38680650277649886,70,0
31368.267562930516,0.41245707188924585,22,0
41675.62040068904,0.5422914545724068,46,0
49767.130072581705,0.8864549073227704,56,0
33869.07128963245,0.5402826945884317,22,0
28925.989979024744,0.036211148403019644,53,0
26584.894991446297,0.6455736602314663,29,1
41067.792960462044,0.6975497594904959,27,0
28327.830983039643,0.27919866333075505,22,0
53968.28924385067,0.21777076806722828,33,0
34527.89905886712,0.7060495730605282,47,0
29008.564015091415,0.17925430541143283,38,0
20936.54434710931,0.46329370549382853,47,0
21027.154521152577,0.462619362005263,52,0
34260.56616307956,0.787830170819592,56,0
35908.823399133355,0.7953052181564995,61,0
43081.08029107771,0.3765996264790107,40,0
31534.76772611126,0.1813098807519793,69,0
49873.22695599002,0.6328510345840618,61,0
18067.831818930135,0.8982008279135671,40,0
37688.066716098445,0.9315244890282391,72,0
74781.61645439832,0.22940888323573816,40,0
68370.70915718966,0.8315273296792661,71,0
91789.12934491716,0.5276966291007291,61,1
78779.33790668169,0.8809775786134841,27,0
56791.01991271681,0.24997553410547468,22,0
35094.707979988714,0.593856776335153,22,0
45231.71204142148,0.4325753390222442,65,0
32978.074921712265,0.9938181662910989,57,1
68025.62953333728,0.8501732424257011,70,0
38235.18804447109,0.36135432719115956,57,0
19819.12975301626,0.4818602191687599,39,0
51549.51134011724,0.7873334539086281,55,0
51284.47558790343,0.22572427093937464,40,0
32061.089371096426,0.9685737905768408,24,0
27697.76767662639,0.7638956135552339,71,0
53223.3965089572,0.7629308476775505,26,0
100314.28352114446,0.39394010933400203,69,0
11372.69151556516,0.4397322406837484,72,0
53754.94333718134,0.7061508585270226,55,1
38426.86485088104,0.6228043221013314,27,0
39281.39372539356,0.8656134870203576,38,0
32195.319882016767,0.27416842347499737,69,1
28920.13056246022,0.888176179696873,22,0
64637.833806382674,0.5051759706850646,69,0
47523.092393352556,0.8246685178962083,25,0
54115.89557141793,0.17763142460137005,40,0
35535.20224263943,0.646708310459231,42,0
62672.23587076301,0.6980255288096385,42,0
16481.78250441124,0.5763717016505845,55,0
66942.87032005712,0.007827540706518366,61,0
17460.39360400335,0.007491566467352495,29,0
50375.48339405975,0.6111936617665502,38,0
34435.92617515764,0.9182943101744202,23,0
46967.00069687281,0.44835576471584415,50,0
66295.87692438124,0.7523020907555351,74,0
29756.97658242515,0.6194242679941313,49,0
20548.05004974538,0.7277050906895247,35,0
27758.947217072382,0.11037968006234333,36,0
32659.952838685633,0.5620517800083429,22,0
29619.113777362025,0.7802157853838729,54,0
21065.01592894948,0.4821158569067546,33,1
36103.605818241726,0.821853028125396,72,0
38940.99531701281,0.9067073380313426,35,0
23715.320730215288,0.7530334754614116,39,0
59741.845614146965,0.5600836830045804,45,0
58730.12930978848,0.7510461650120375,61,0
37373.12973596257,0.21480724952124186,51,1
28144.00679913757,0.6777813533778357,54,0
46018.14350131289,0.8686836407027698,58,1
42183.71255001314,0.40469902541902925,33,0
22460.71245741797,0.27427203306301273,33,0
22549.576472711673,0.7461927461017531,50,0
29411.972348413976,0.6501800660526951,47,0
41245.021289811615,0.5694559669729761,40,0
22545.276876494747,0.7350292154658548,65,0
47935.49126050688,0.4792802910243835,22,0
53243.41178426215,0.4966504467192311,45,0
36763.138605169086,0.005065719811405356,32,0
32845.5710101123,0.01516509561237378,22,0
59799.263311202965,0.614117061098207,52,0
51384.366416958655,0.7466637421530714,28,0
20188.810147247048,0.042678150447452046,44,0
37832.39528298941,0.302786595839738,24,0
33182.101254251415,0.7649139920000353,23,0
48645.74357606891,0.29858262924007395,22,0
54296.42287249409,0.1540676287780116,72,1
16406.977022900923,0.5003124901519317,74,0
101654.21898357329,0.47623163352198106,47,0
10931.319823342186,0.3109865433144029,33,0
24768.856832391997,0.5009131260522096,56,0
111044.99301005052,0.8154725535027653,41,0
43701.784391210385,0.5426528766484862,51,0
79080.60492440559,0.8933672926259822,55,0
27590.276939424388,0.3871822525512777,24,0
26219.31197503113,0.6216225315589746,29,0
44196.38571521744,0.482852741634895,39,0
16904.891347541452,0.36319436975346675,51,0
26791.82512843213,0.12214682111513919,56,0
45613.536130704306,0.7376172949189881,66,0
27078.960310759834,0.11167864035676722,35,0
49728.91187905023,0.8290667551343435,70,0
24947.397692683753,0.12512546393278534,43,0
51043.19739276323,0.510456181030859,47,0
64313.234588007064,0.39761048658991593,44,0
17808.566296609697,0.9701671209879962,28,0
31834.703792827277,0.12429005327486364,32,0
22944.284646811717,0.05440400626138642,47,0
36133.3477449056,0.21706871796804506,35,0
19152.461945318944,0.5584984720141257,43,0
51012.32265326537,0.5203993607627894,56,0
35829.38301299491,0.3916533518059039,66,0
27859.675588616632,0.564063437392586,70,0
32056.051495795484,0.028834384525623924,55,0
39413.29066998601,0.7777183647639551,47,0
10998.174702668286,0.3778601857710965,26,0
24525.33041897108,0.8113244308326037,31,0
17423.855467757876,0.3632839285624798,45,0
32043.85531434216,0.4619463019056058,36,0
37239.61318074983,0.738589827198707,45,0
78110.64774266043,0.7499550477365517,26,0
31931.07241843161,0.40595608564587116,47,0
16643.823384957763,0.27914865879948336,45,0
59078.07480543823,0.8722059324186384,72,0
27650.075468464365,0.11566955528872946,47,0
38125.50310221685,0.32469010660858755,31,1
71541.30458842656,0.32361795832573437,46,0
22261.597543276228,0.7732330856895792,36,1
19407.844864551742,0.8559123536022645,32,0
41160.03017630869,0.9721082713575175,29,0
44150.542377868886,0.8869792132350037,40,0
25413.636021990438,0.08933851748048893,50,0
15664.538947144109,0.7184736226822116,69,0
24546.683072953143,0.6006265811537428,27,0
74825.8481703224,0.004828545168028664,73,0
25944.037577290346,0.22590963886179005,35,0
29328.098169953588,0.3815017198637637,33,0
20880.651377374354,0.290025031041358,39,0
52910.869332667775,0.22525544502535144,36,0
20124.651613649778,0.8339225862826858,70,0
22671.476707530906,0.11854738913777318,51,0
59956.81635557271,0.540146744315313,44,0
14573.77886914826,0.6753052628593712,40,1
38557.68021833022,0.28963090352809806,74,0
44073.36188477697,0.19560845652680703,61,0
69644.31685926675,0.918200645077938,47,1
25483.298945308026,0.9413586245587121,52,0
23642.984197569407,0.27479432274583193,28,1
31472.060903149246,0.2104433067129452,67,0
67155.12629412215,0.38811849665307474,29,0
56910.12730685016,0.9496277384078451,71,0
24423.915618808664,0.10033534480782158,53,0
32451.25612036994,0.33956936566617857,30,0
20270.64315585855,0.9908050297532434,50,0
15933.373657607537,0.5124466439799239,34,0
104795.97051191397,0.5398488670062734,72,0
25203.355780780166,0.07137371694467054,64,0
42647.34004152365,0.8748794375485455,23,0
40234.92970709555,0.311550806346364,26,0
64447.09109980142,0.3639017677208247,47,0
48425.79495811239,0.8703209602269875,40,0
85165.42314166024,0.742745087982335,21,1
19603.905226375256,0.3485226751587873,68,0
21114.506973425327,0.06927074756248497,58,0
15952.703160714907,0.4748606288804641,65,1
20884.892664271316,0.3608910915757032,44,0
23700.65108688788,0.26429796252254223,46,0
12507.088498236772,0.049787382761496746,64,0
14032.17344145364,0.77663109155313,30,0
38225.98925306851,0.4240228610694219,71,0
29465.409598928738,0.422333296536482,25,0
54682.439415330875,0.5497244074579932,42,0
14717.270904256658,0.4046413901068341,21,0
35715.10362214588,0.3242148924427377,56,0
19478.177259545453,0.05898583633886734,53,0
39818.809510977386,0.0853214087278994,52,0
10963.922455953832,0.11255686161531708,63,0
77354.2043433244,0.05202303170207834,60,0
29587.605382535912,0.30704481539566797,44,0
94767.72023176025,0.3429890994582364,74,0
45816.87981145363,0.8272609033125584,41,0
62504.02222032456,0.9987346650887886,52,0
60190.592703678674,0.3064424913801468,23,0
42494.65037845475,0.43693360780071033,22,1
36601.10100451603,0.18943870803482044,23,0
25952.534252682453,0.20978545332346832,67,0
52821.97475689836,0.7938455759359202,33,0
17790.688716917502,0.4239278558884746,23,0
19986.16551151527,0.5317604934585289,51,0
39363.59617030234,0.8230574789623748,58,0
29555.74582765049,0.8703561629128769,34,1
26519.569062493363,0.8979331141825319,65,0
29940.526792933495,0.6737731880077962,62,0
46357.61730729557,0.9403781988267574,21,1
21409.044068054685,0.4760900916204053,36,0
59369.10151791594,0.2834501070021018,47,0
27743.097337886204,0.5284023843568322,34,0
38981.06111576254,0.42404142366402486,65,0
59224.267287336734,0.34432195938452625,52,0
28699.702489654297,0.2166584318769953,22,0
52810.70997488936,0.2555934425754134,63,0
41025.54423262619,0.4687256592876582,42,0
25715.04838920568,0.8224665224174189,43,0
46219.93891256838,0.19620509468589287,46,0
51623.6698736746,0.27263819836847625,50,0
47402.09365681469,0.7415091422674187,61,0
108692.35328494904,0.32605878192038285,60,0
72936.86156139155,0.2950015431733696,28,0
41539.03943411986,0.279218482084714,31,0
23722.783617529352,0.2951129814010509,52,0
22087.818454013202,0.703692808880519,70,0
30001.023781758093,0.8683320951572207,66,0
18752.311583949744,0.36428724607033247,51,0
22986.460017429505,0.15703106566241165,68,0
27516.436852107967,0.6051285452157636,60,0
25075.18932065221,0.25656832505681737,34,0
43259.29175395013,0.07238663665043887,25,0
30721.032098206993,0.229965998987388,37,0
26515.606655739582,0.5965581357052153,64,0
68221.210308179,0.02402561227090083,70,0
62706.54853756956,0.13056132309024682,72,0
19866.53797579996,0.8363297250745861,23,0
33332.881224171295,0.0549384783337169,39,1
21037.601642742822,0.509696832754836,64,0
12716.536674960174,0.4705491789289977,68,0
37364.682884313355,0.9850966036159925,74,0
28095.058830763635,0.5076402087026965,32,1
67467.3932380324,0.5751591605820207,45,0
31936.061684318815,0.8345228188948757,38,1
43025.523707253706,0.01125364779594662,69,0
36125.10673397922,0.5499450777329017,58,0
28817.870280753858,0.10086644919323673,50,0
33142.620019242146,0.5209570355486804,69,0
30141.896672515944,0.43909779430615314,38,0
29364.148391558454,0.5126914716371329,27,0
36851.31824963341,0.32982895029609194,65,0
38757.08900974984,0.8677387694321462,63,0
30265.90591969095,0.20014028010454432,50,0
17685.65145000709,0.45107280880405654,42,0
35080.072290164935,0.4586973607827216,67,1
28396.83810876237,0.802226872600904,55,0
32393.982683348087,0.7275241893360842,71,0
86157.3485080046,0.920116793739352,74,0
29989.81441205573,0.7079182678972521,63,0
26522.943437432677,0.8425519314045744,38,0
49745.027940795626,0.8417436635359877,44,0
55008.66609401854,0.6039442981775822,65,0
41988.30945455733,0.43365691710355214,28,0
38467.010628220385,0.38827436988741393,55,0
59513.82254902931,0.5024574144779117,22,0
34400.08236290961,0.8980646343388481,33,0
29916.424494772495,0.9336917812361327,73,0
65910.9466425215,0.5385147139817881,43,0
14767.85162506146,0.8930086211749712,47,0
24466.494936989464,0.21953578272205332,25,0
33351.22595342542,0.192034546314792,46,0
27049.19723052322,0.80710539519669,24,0
16555.178623991887,0.9535957069297177,24,1
26605.52442938943,0.02261673286307242,39,0
50523.73932675074,0.5787955828169431,40,0
15062.339009085748,0.4769901713807889,22,0
5499.0881493537445,0.009938700832415104,64,0
34871.81827309982,0.8563585915578091,74,0
31125.731512035632,0.24370897558333027,62,0
20731.485543270985,0.17080402264738515,62,0
14267.364136743967,0.9749169734522142,35,0
25922.801257708597,0.9014209513218413,30,0
24106.227780260015,0.8619784175605221,66,1
58093.02179702752,0.2415181136879323,71,0
24718.966419604898,0.8237674635572323,52,0
28298.54412601923,0.16767944391653133,22,0
30918.313076909864,0.07338153738483166,61,0
36758.79694431921,0.10123580751630412,48,0
35172.638189852085,0.8076692532133891,57,0
39606.21907492442,0.4026746706051779,52,0
33926.0095637605,0.9146924322996992,64,0
47227.49072480236,0.1131195987643333,25,0
51186.88905318297,0.30825960613334913,29,0
38250.447215349675,0.199953778113932,42,0
22213.144485917768,0.7922699627316662,54,0
35263.85305648291,0.02743514472681574,27,0
24842.378476590005,0.2663705214930545,69,0
94156.92745690019,0.9863507149113242,72,0
15480.996063822475,0.34806155756278956,70,0
65395.96246425031,0.8049864909867315,74,1
55013.50697162398,0.8739924522233263,59,0
30950.82317812411,0.1245408506038218,30,1
67121.99037545439,0.20812313509879576,58,0
77933.71129420798,0.2456528558469162,64,0
38766.929273716894,0.7224287939995944,24,0
111393.6722010781,0.30498881090652175,70,0
54232.03818740188,0.7357995577374364,54,0
13566.402289011376,0.7129827049129135,26,0
18837.52704589456,0.3235398577342177,22,0
43015.24575960263,0.7544760532069141,24,0
31185.055072981304,0.8739744315685612,44,0
45503.079991434344,0.44151113690793153,64,0
30147.335870384646,0.4392485476397592,54,0
24126.214613564156,0.583326609732914,28,0
48646.86364257751,0.11377713913412779,57,0
47958.864674705765,0.6995180455865839,65,0
42588.71702061907,0.689041392792552,66,0
32286.10576998955,0.17355839723115718,41,0
66525.36518977329,0.8259621408661607,52,0
40717.43573496554,0.845457203203897,29,0
39197.25620528772,0.07886043314945612,21,0
192289.67563150247,0.3938491691260243,66,0
9981.384120339826,0.18302934240418123,55,0
17159.822911082625,0.7473248236825184,63,0
9930.025376246156,0.8503893103551537,47,1
36723.95562021403,0.7556233896079505,28,0
12221.138063737953,0.8055285727992442,56,1
31663.85510985397,0.26185536821042255,72,0
76857.72399677376,0.4987808029732136,71,0
61925.93437895051,0.5352392466058118,29,0
26604.444312576365,0.5714981846358921,58,0
25229.791124275773,0.3315720345948313,45,0
34604.54614143029,0.5521287048496886,47,1
57847.85330600043,0.16215654857680184,48,0
39185.76964355676,0.7139930610763913,46,1
51770.61372435348,0.2292671294122811,40,0
64303.57325463905,0.3288345858401802,47,0
22941.800176208417,0.09685721562401128,32,0
50692.949996148156,0.17907963278571715,57,0
54998.38877397171,0.06425167862100156,37,0
30091.41054575156,0.3236883126203033,45,0
71033.66821543404,0.10840664871134253,45,0
36262.9731560044,0.5345917192687152,67,0
44674.822081861006,0.6826891620242995,31,1
36655.889884948796,0.9613259643707801,22,1
48163.230534575174,0.7548829838187642,61,0
26438.039591266544,0.045635766936564015,36,0
20658.388473858595,0.35537044205082147,33,1
32660.80487421981,0.23766732279948555,26,1
25599.909141885164,0.6272155175600624,62,0
27073.656204368122,0.8278194011950254,32,1
41889.6075835369,0.8944945940638087,36,0
57099.73873873918,0.39049185096894223,69,0
43020.416458648804,0.4591257195831737,66,0
19366.92294561101,0.385461429820786,30,0
36680.21128352471,0.8092267891150486,59,0
60978.07095476101,0.677553548428195,39,0
42245.366780657874,0.7826675232936788,40,0
35917.697672999006,0.834885564862,57,1
31125.219440447017,0.9272372170819612,32,1
59323.78185277599,0.5986529860288906,57,0
27741.535017098922,0.5620651612055204,61,0
28133.292869186465,0.5409185441523752,59,0
46576.33328098406,0.1610508010657019,33,0
69353.2331225632,0.5316891024044172,55,0
18283.282834704114,0.0140358215931774,34,0
43255.90033899384,0.9827329226608301,36,0
64538.9599276409,0.7595044231638017,57,1
22505.760519115134,0.38035167866185415,40,0
26342.267518166318,0.5810888644685519,28,0
43142.754424842766,0.41913242416510366,63,0
30754.62475354678,0.9851429456771245,25,0
18961.41644252687,0.4977274411215591,24,1
18090.235152946763,0.8071514014891994,42,0
27219.599964304707,0.49319095056568185,25,0
33208.50441774602,0.6788548424968756,32,0
37380.86930146787,0.7586286305123772,32,1
25971.010283030737,0.46851175987257265,25,0
16972.91672830609,0.3007888722119092,30,0
22263.986116574964,0.42943843048179864,52,0
49539.55114183944,0.7436951045601591,69,0
33788.339174651956,0.21706555475824252,68,0
17788.063260534913,0.4878209777120449,44,0
41631.147218486694,0.45309178378973836,58,0
23764.02748429662,0.3950263500881046,41,0
40134.64256586668,0.29593771276471326,25,1
31077.776842095947,0.205430931305713,28,0
24280.1541054425,0.8629610672672829,27,0
57277.91531119484,0.7069991858833334,47,0
43820.11575900766,0.9117396890884056,37,0
77812.24282261048,0.8630534665371086,39,1
29167.475608170338,0.39713113976661285,70,0
27165.045698476293,0.3166850248485079,29,0
55756.776203821384,0.8922648508312538,22,0
38716.602638750315,0.9609051773107258,27,0
32661.80332562013,0.08152478172777877,26,0
46552.85497415131,0.30092305098949235,35,0
21364.39107786289,0.8371129448527288,68,0
56300.542278324756,0.4200370446794046,48,0
98430.92858978336,0.1651661004274123,66,0
26515.752477894013,0.678202711228296,64,0
17567.315088312032,0.5247872612917566,61,0
18970.224028832694,0.6019289063321474,54,1
49300.34937865435,0.39859852166775644,52,0
20933.600942782774,0.100961366504149,41,0
70549.89929879303,0.7279075014792179,37,1
32588.246719943156,0.09198797144138016,64,0
64094.319189400594,0.9206223552012065,32,0
25235.757162084363,0.9245960839135893,59,1
37996.174061135716,0.8796351318139795,23,0
57466.171457116085,0.007013056601555601,23,0
41204.575047957354,0.6355789128252642,35,0
53052.92493939846,0.9037476629162629,56,0
26661.93834891677,0.2641137558763511,48,0
86361.34272176013,0.023730805980982095,67,0
16236.714396394045,0.687223308762232,23,0
71583.31974732576,0.8080334857646719,67,0
27002.676315353478,0.9065802579534149,58,0
67694.16056356038,0.18382231993797782,31,0
98988.98675998814,0.4837752118713484,57,0
25917.30601664407,0.7317948626700254,68,0
28573.223076176946,0.4182301504970368,55,0
34334.381572160295,0.27293082020913073,49,0
16954.456237542847,0.8456270538997903,64,0
16626.1268157195,0.38335436882496643,36,0
57274.410983929214,0.24494820422096042,25,0
22412.610863843558,0.8742830034424655,25,0
37614.14922509818,0.6520990623620316,59,0
44624.86111004787,0.20044843237662313,29,0
27238.228237524927,0.3167483677863062,22,0
32874.097719635494,0.2765008777619469,52,0
31201.56140913724,0.317119850416707,74,0
28908.964382550705,0.748589753639951,37,0
25580.51604802794,0.05776624859785151,28,0
40984.16735980943,0.5532542788715482,53,1
46937.991540356306,0.6825651382175942,44,0
46799.78673634927,0.10470403367011805,35,0
25000.441232430006,0.16588298606338292,39,0
21260.975524846643,0.3825040900993446,71,0
23448.53612347446,0.3064205310113277,54,0
40446.64117109443,0.8806765782201206,22,1
32468.630670946884,0.4691784952173723,42,0
27840.734777096706,0.49713414224680585,58,0
35379.23347374071,0.22317248740380802,68,0
46294.47818332844,0.23017109416549442,51,0
36992.88801935386,0.8983823616543241,41,0
26382.94136568096,0.7601730860076683,32,0
27991.112587758715,0.9865254946350217,59,0
38483.55622190842,0.23388197017956525,69,0
66515.53646701775,0.8937758366405486,29,1
38030.080269356265,0.5482056649346146,38,0
21304.141915204287,0.6060020786052505,58,0
16413.577803065033,0.025784664823594983,35,0
26674.644984650102,0.2440719341545292,51,1
52488.755911472304,0.9352316243259692,69,1
10660.255464308339,0.14445906826674992,66,0
61416.74334132794,0.40241894752080976,52,0
39261.1946609385,0.2371594235198169,25,0
55234.68368243068,0.2826069113198709,38,0
26513.82696715399,0.13374239244094666,46,0
30242.928034118933,0.564277912386585,52,0
36450.560645352896,0.49551754427108086,65,0
19615.260913311537,0.834528232641549,72,0
58071.60947208509,0.07438132050552781,64,0
28524.99783225175,0.8343702906203467,44,0
70521.57671580839,0.28117440697810725,67,0
73929.29366780735,0.6008902788800506,44,0
20301.854876155194,0.12336744431938607,57,0
28854.463964403247,0.9178980495246756,50,1
28492.482813851264,0.03901627733013424,22,0
38605.02322979178,0.070689190453874,24,0
21882.174743939686,0.26156731582931714,62,0
24594.79365767016,0.6385768910590573,51,0
31681.62406932005,0.3079247879033121,35,1
20208.000252032234,0.5438942642738556,62,0
28896.61801415546,0.3318686409872581,63,0
58260.85548360134,0.16025705544513946,74,0
27753.693370264395,0.6486716219019976,55,0
20951.738137914395,0.62576946225766,25,0
77073.78349450602,0.7435635203510129,65,0
32103.66449890429,0.09101167803015475,43,0
35517.06587049483,0.31687247833937926,24,0
44606.519276707106,0.2440383249100202,44,0
35673.807043870765,0.7573015175447665,38,0
18969.0329657385,0.1768280912726259,21,1
18069.733812073984,0.614394158047913,52,0
45903.49986756251,0.05568970943475293,43,0
86354.00294715393,0.2500510802134308,29,1
18406.730136560374,0.7345539913405229,31,0
85680.63393301089,0.34456890975142396,47,0
27030.316363748523,0.9748084099237432,34,1
60073.950730009194,0.7085744287045146,38,0
27905.69708259254,0.9644693739134661,58,0
31344.470835774744,0.3401588080229745,27,0
19178.282871737338,0.2708808415246916,41,0
26395.226186075888,0.9547592785201214,21,0
53570.013392750065,0.4886523613301724,33,0
51714.979659679884,0.5424112655699056,35,0
31567.49742012914,0.21625443042743198,23,0
25142.857436825965,0.3317650459113355,60,1
19193.60201504171,0.16058313074465602,30,0
47107.806261022175,0.7067586180635875,21,0
44719.841323122564,0.329587618449515,43,0
46483.37440839222,0.7058817602857523,26,0
30652.577413494397,0.2168289677843106,68,0
67955.69383532865,0.6906995145714403,30,0
21609.93035494745,0.9796696570885854,41,0
22378.957527229286,0.40667477102540506,62,1
15673.906711568794,0.5020382224912108,72,0
34649.32039966622,0.23371562329818552,33,0
37150.09059328307,0.2503093493811964,69,0
28033.701323659127,0.2807087829555205,23,0
35270.487669235365,0.3363575706902415,24,0
77059.84396870357,0.09061225566806963,30,0
75348.62667712041,0.22936807157028982,48,0
49369.069065239775,0.7077113647579074,36,0
16354.681427584259,0.27391689229462923,68,1
29579.266203573683,0.5505441123609501,61,0
27207.592087124915,0.5652985487239326,26,1
39143.113779199004,0.1539081429158642,53,0
40336.96521257952,0.19419375159196883,54,0
32195.860712735855,0.946036622313226,44,0
27293.8738142821,0.9513758685322191,53,0
15105.318240697929,0.05830658778518416,41,0
27846.878341515032,0.0885769712782627,65,0
46554.3758796104,0.4151341327909843,62,0
34451.79615845714,0.21263312670703338,62,0
66413.18017054499,0.5233067087912348,45,0
32663.930925630993,0.5032459649569472,38,0
26303.672247898565,0.5783362460202339,63,0
26194.82918708639,0.34028499355890174,73,0
17598.137268152746,0.9692562228085971,62,0
47153.88567507806,0.14888083426998133,56,0
18339.48162108362,0.41532713166314195,64,0
82662.56441263082,0.47540781552227107,56,0
24768.100498054,0.8802770661300044,48,0
27575.776358830764,0.9405495098103858,43,0
27501.878523998108,0.2732194107408237,32,0
45685.89285984578,0.7553099328828881,39,0
57089.106305696405,0.24429203620173323,73,0
50490.76864882847,0.9316401710225265,33,0
86269.80708213573,0.7962657345659473,42,0
23886.96831612149,0.030728889193200604,72,0
58154.21993175852,0.04867729480247496,42,0
67043.62810163846,0.7116010756946164,62,1
29124.1699580192,0.8164334962026619,42,0
44493.1160494359,0.9262681257311968,49,0
52820.098746402386,0.2722693767779468,40,0
10980.914438269938,0.8353251871245063,45,0
33731.501435799546,0.4823533818312127,70,0
37802.02054821083,0.4049494906932638,31,1
26966.059693411393,0.8089118570756196,58,0
18758.867635291732,0.3501182987258392,57,0
21711.63025451605,0.2548163741267888,29,0
42969.27311258044,0.20419967995063548,36,0
39324.61114290873,0.14813229971574127,25,0
46279.600456622065,0.7034623791840581,45,0
32822.11051711521,0.9970302368096726,62,1
32562.25353657768,0.47804739373682115,60,0
35257.262908049786,0.6388377332400286,68,0
57828.91900573463,0.3936268594333129,44,0
37904.319198212994,0.08982444486158592,49,0
68563.74051612649,0.7062064706308087,58,0
13683.490604700055,0.10748865805599961,26,0
31958.76061387555,0.7606025041244419,51,0
132626.55676953064,0.976046581522757,62,0
25066.277737646164,0.3405005378995294,62,0
17307.066640203342,0.7559859361392767,30,0
24782.694550949273,0.38088233503802527,65,0
27318.04726387169,0.6193517450610221,64,0
39074.26351469984,0.8353318653441254,55,0
45760.77785803228,0.10575301337752019,71,0
17308.560207678467,0.973837134424322,48,0
24310.154439365066,0.8257255173609659,33,0
58738.485724973325,0.13219733225114305,53,0
28636.80280633067,0.9081057362230072,65,0
13812.545567577135,0.16793382963515224,22,0
